"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"2","Female population","18","18","7","Northern Territory","A","Annual","2010","2010",1474,,
"2","Female population","18","18","7","Northern Territory","A","Annual","2011","2011",1515,,
"2","Female population","18","18","7","Northern Territory","A","Annual","2012","2012",1513,,
"2","Female population","18","18","7","Northern Territory","A","Annual","2013","2013",1559,,
"2","Female population","18","18","7","Northern Territory","A","Annual","2014","2014",1445,,
"2","Female population","18","18","7","Northern Territory","A","Annual","2015","2015",1458,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2004","2004",74.8,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2005","2005",80.8,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2006","2006",79.8,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2007","2007",73.6,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2008","2008",73.3,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2009","2009",65.4,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2010","2010",72.6,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2011","2011",62,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2012","2012",74.8,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2013","2013",56.4,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2014","2014",55.4,,
"11","Fertility rate","18","18","7","Northern Territory","A","Annual","2015","2015",46,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2004","2004",31,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2005","2005",26,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2006","2006",34,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2007","2007",41,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2008","2008",27,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2009","2009",27,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2010","2010",34,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2011","2011",38,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2012","2012",30,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2013","2013",21,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2014","2014",19,,
"1","Births","18","18","8","Australian Capital Territory","A","Annual","2015","2015",22,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2004","2004",2467,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2005","2005",2490,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2006","2006",2448,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2007","2007",2607,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2008","2008",2638,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2009","2009",2666,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2010","2010",2634,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2011","2011",2571,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2012","2012",2430,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2013","2013",2289,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2014","2014",2311,,
"2","Female population","18","18","8","Australian Capital Territory","A","Annual","2015","2015",2311,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2004","2004",12.6,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2005","2005",10.5,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2006","2006",13.9,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2007","2007",15.7,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2008","2008",10.2,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2009","2009",10.1,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2010","2010",12.9,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2011","2011",14.8,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2012","2012",12.3,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2013","2013",9.2,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2014","2014",8.2,,
"11","Fertility rate","18","18","8","Australian Capital Territory","A","Annual","2015","2015",9.5,,
"1","Births","19","19","0","Australia","A","Annual","2004","2004",4506,,
"1","Births","19","19","0","Australia","A","Annual","2005","2005",4696,,
"1","Births","19","19","0","Australia","A","Annual","2006","2006",4736,,
"1","Births","19","19","0","Australia","A","Annual","2007","2007",5054,,
"1","Births","19","19","0","Australia","A","Annual","2008","2008",5502,,
"1","Births","19","19","0","Australia","A","Annual","2009","2009",5376,,
"1","Births","19","19","0","Australia","A","Annual","2010","2010",5214,,
"1","Births","19","19","0","Australia","A","Annual","2011","2011",4913,,
"1","Births","19","19","0","Australia","A","Annual","2012","2012",4836,,
"1","Births","19","19","0","Australia","A","Annual","2013","2013",4486,,
"1","Births","19","19","0","Australia","A","Annual","2014","2014",4214,,
"1","Births","19","19","0","Australia","A","Annual","2015","2015",3927,,
"2","Female population","19","19","0","Australia","A","Annual","2004","2004",137428,,
"2","Female population","19","19","0","Australia","A","Annual","2005","2005",137679,,
"2","Female population","19","19","0","Australia","A","Annual","2006","2006",136324,,
"2","Female population","19","19","0","Australia","A","Annual","2007","2007",138641,,
"2","Female population","19","19","0","Australia","A","Annual","2008","2008",143784,,
"2","Female population","19","19","0","Australia","A","Annual","2009","2009",149676,,
"2","Female population","19","19","0","Australia","A","Annual","2010","2010",149345,,
"2","Female population","19","19","0","Australia","A","Annual","2011","2011",146302,,
"2","Female population","19","19","0","Australia","A","Annual","2012","2012",146335,,
"2","Female population","19","19","0","Australia","A","Annual","2013","2013",147755,,
"2","Female population","19","19","0","Australia","A","Annual","2014","2014",150984,,
"2","Female population","19","19","0","Australia","A","Annual","2015","2015",150444,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2004","2004",32.8,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2005","2005",34.2,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2006","2006",34.8,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2007","2007",36.5,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2008","2008",38.3,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2009","2009",35.9,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2010","2010",34.9,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2011","2011",33.6,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2012","2012",33.1,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2013","2013",30.4,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2014","2014",27.9,,
"11","Fertility rate","19","19","0","Australia","A","Annual","2015","2015",26.1,,
"1","Births","19","19","1","New South Wales","A","Annual","2004","2004",1427,,
"1","Births","19","19","1","New South Wales","A","Annual","2005","2005",1440,,
"1","Births","19","19","1","New South Wales","A","Annual","2006","2006",1528,,
"1","Births","19","19","1","New South Wales","A","Annual","2007","2007",1494,,
"1","Births","19","19","1","New South Wales","A","Annual","2008","2008",1644,,
"1","Births","19","19","1","New South Wales","A","Annual","2009","2009",1615,,
"1","Births","19","19","1","New South Wales","A","Annual","2010","2010",1612,,
"1","Births","19","19","1","New South Wales","A","Annual","2011","2011",1414,,
"1","Births","19","19","1","New South Wales","A","Annual","2012","2012",1383,,
"1","Births","19","19","1","New South Wales","A","Annual","2013","2013",1323,,
"1","Births","19","19","1","New South Wales","A","Annual","2014","2014",1159,,
"1","Births","19","19","1","New South Wales","A","Annual","2015","2015",1239,,
"2","Female population","19","19","1","New South Wales","A","Annual","2004","2004",44288,,
"2","Female population","19","19","1","New South Wales","A","Annual","2005","2005",44026,,
"2","Female population","19","19","1","New South Wales","A","Annual","2006","2006",43809,,
"2","Female population","19","19","1","New South Wales","A","Annual","2007","2007",44068,,
"2","Female population","19","19","1","New South Wales","A","Annual","2008","2008",45794,,
"2","Female population","19","19","1","New South Wales","A","Annual","2009","2009",47405,,
"2","Female population","19","19","1","New South Wales","A","Annual","2010","2010",47159,,
"2","Female population","19","19","1","New South Wales","A","Annual","2011","2011",45440,,
"2","Female population","19","19","1","New South Wales","A","Annual","2012","2012",45688,,
"2","Female population","19","19","1","New South Wales","A","Annual","2013","2013",46780,,
"2","Female population","19","19","1","New South Wales","A","Annual","2014","2014",47810,,
"2","Female population","19","19","1","New South Wales","A","Annual","2015","2015",47788,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2004","2004",32.2,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2005","2005",32.7,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2006","2006",34.9,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2007","2007",33.9,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2008","2008",35.9,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2009","2009",34.1,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2010","2010",34.2,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2011","2011",31.1,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2012","2012",30.3,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2013","2013",28.3,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2014","2014",24.2,,
"11","Fertility rate","19","19","1","New South Wales","A","Annual","2015","2015",25.9,,
"1","Births","19","19","2","Victoria","A","Annual","2004","2004",784,,
"1","Births","19","19","2","Victoria","A","Annual","2005","2005",731,,
"1","Births","19","19","2","Victoria","A","Annual","2006","2006",777,,
"1","Births","19","19","2","Victoria","A","Annual","2007","2007",787,,
"1","Births","19","19","2","Victoria","A","Annual","2008","2008",833,,
"1","Births","19","19","2","Victoria","A","Annual","2009","2009",819,,
"1","Births","19","19","2","Victoria","A","Annual","2010","2010",739,,
"1","Births","19","19","2","Victoria","A","Annual","2011","2011",793,,
"1","Births","19","19","2","Victoria","A","Annual","2012","2012",784,,
"1","Births","19","19","2","Victoria","A","Annual","2013","2013",746,,
"1","Births","19","19","2","Victoria","A","Annual","2014","2014",713,,
"1","Births","19","19","2","Victoria","A","Annual","2015","2015",591,,
"2","Female population","19","19","2","Victoria","A","Annual","2004","2004",33915,,
"2","Female population","19","19","2","Victoria","A","Annual","2005","2005",34071,,
"2","Female population","19","19","2","Victoria","A","Annual","2006","2006",34014,,
"2","Female population","19","19","2","Victoria","A","Annual","2007","2007",35109,,
"2","Female population","19","19","2","Victoria","A","Annual","2008","2008",36029,,
"2","Female population","19","19","2","Victoria","A","Annual","2009","2009",37668,,
"2","Female population","19","19","2","Victoria","A","Annual","2010","2010",37276,,
